account_id,ticker,lot_id,trade_date,quantity,cost_basis
A001552,IVV,LOT8a751f2415,2023-12-26,25,366.84
A001280,AVGO,LOTac6c55e63b,2025-05-22,107,444.29
A002047,GLD,LOT26c8c175fa,2023-12-14,8,51.32
A001241,PFE,LOTb90f365277,2025-05-13,48,488.4
A001217,VZ,LOT73f9139f7f,2025-02-15,31,47.39
A001409,VNQ,LOTaf41363882,2024-12-11,11,201.47
A001413,CSCO,LOTe465c0388a,2024-07-14,29,193.62
A001604,MA,LOT6fbcd5d678,2025-07-28,56,557.07
A002016,BP,LOTf646ae1d35,2025-02-06,12,143.33
A001984,DIS,LOT9440cbabdb,2025-01-09,61,146.37
A001005,AAPL,LOTaf21249369,2023-10-20,67,179.68
A001182,BP,LOTc41efb857e,2025-05-16,12,182.25
A002011,V,LOTf0238a58a1,2025-06-06,14,82.0
A002047,META,LOT2113432c6c,2025-05-26,21,146.55
A001524,QQQ,LOTf1de91f394,2025-01-13,12,279.46
A001935,PFE,LOT7b74076443,2024-12-10,16,390.82
A001950,AMZN,LOT02196d39e8,2025-05-27,6,67.2
A001357,AMAT,LOT27dbdb2732,2025-07-28,22,535.06
A001595,ADBE,LOT6eb3a029a7,2023-10-14,21,163.31
A001640,CRM,LOT9a662fb129,2025-05-11,34,136.37
A001194,TXN,LOT239a7b8798,2025-07-22,24,115.58
A001019,TXN,LOT5a0bbe48dd,2025-04-18,12,122.17
A001349,DIS,LOTdd6bdd8d9a,2024-09-05,20,116.22
A001896,IVV,LOT0d121495ad,2024-12-06,41,416.85
A001190,ADBE,LOTfd96e7c2db,2024-09-21,14,177.22
A001374,BRK.B,LOTf0f7b41867,2024-07-23,23,326.66
A001819,NKE,LOTaa018c8836,2024-12-02,44,158.07
A001789,EFA,LOT8743174225,2024-05-05,25,258.25
A001863,QQQ,LOT5c2e4f2820,2025-03-20,14,345.69
A001231,JPM,LOT6d0d6fac81,2023-09-25,13,262.83
A001120,TXN,LOT50b504ce8a,2025-03-27,21,98.3
A001212,AVGO,LOTe78d6efbf0,2024-01-11,33,277.37
A001988,COST,LOT70a7824f95,2024-02-02,11,479.22
A001897,HD,LOT0e900ad1ed,2023-12-21,3,356.75
A001777,VNQ,LOTec27871bde,2024-09-04,10,164.73
A001059,AMAT,LOT0374f67ae5,2023-10-07,8,461.8
A001267,T,LOTc3210459af,2024-04-25,8,198.9
A001231,ASML,LOT974ca8ee06,2024-07-12,38,488.96
A001902,GOOGL,LOTe85b41c36c,2025-07-04,24,138.49
A001535,QQQ,LOTaae7aaa446,2024-10-20,56,356.09
A001025,EEM,LOT1d3cd76373,2023-10-13,30,178.54
A001458,IWM,LOT0a56d05e4e,2024-09-25,10,369.46
A001195,CRM,LOT161700e890,2023-10-30,6,140.14
A001509,T,LOT05c4e2e838,2024-09-17,25,330.61
A001788,V,LOT0ea20ba4ff,2024-02-13,27,77.96
A001111,AAPL,LOT7e1a446ac3,2023-11-18,12,160.18
A001321,ORCL,LOT1e07f8ad20,2024-05-14,21,183.4
A002015,AMAT,LOTcf393a2267,2025-03-21,27,486.56
A001153,BND,LOTe72b3f0b67,2024-04-21,30,211.49
A001656,JNJ,LOT2c9bae0b51,2024-10-03,5,377.93
A001569,AMZN,LOTf608387158,2024-04-05,5,65.21
A001456,UBER,LOT0871c7ef00,2023-11-18,10,439.15
A001775,INTC,LOT7559293800,2025-01-09,90,406.71
A001161,NKE,LOTc7eb16c326,2024-06-09,15,237.24
A001917,NVDA,LOT1456e7fad2,2024-04-14,23,384.34
A001915,PEP,LOT0f3419f09d,2025-05-08,297,188.83
A002018,SLV,LOT9f8db5b0c5,2023-11-07,24,108.62
A001036,TSLA,LOT9f3a0ab6bf,2024-07-20,13,417.13
A001844,GOOGL,LOT14714914a5,2024-02-14,18,141.16
A001000,MRK,LOT0e558fd018,2025-06-05,27,24.59
A001623,ASML,LOTb304909d13,2024-04-04,6,448.63
A001423,QQQ,LOTf2d7382d8b,2023-10-20,30,409.51
A001934,DIS,LOTce9eb06581,2024-08-30,29,113.53
A001111,MRK,LOT6fc0948592,2025-01-21,29,23.76
A001930,DIS,LOT563db6e1fd,2024-02-11,8,115.74
A001968,EEM,LOT0071ce9fb9,2023-11-04,23,178.51
A001744,EEM,LOT72ace881fe,2024-05-31,62,204.37
A001233,TSLA,LOT040e378197,2023-11-02,5,433.63
A001454,AAPL,LOT08e0598b4e,2024-09-22,66,191.6
A001727,LLY,LOT1ed87a1639,2023-11-28,38,156.33
A001597,UBER,LOT60cf57ab6f,2024-03-21,11,381.69
A001765,EFA,LOT234a509deb,2025-05-21,13,296.17
A001093,LIN,LOT213696cc9e,2025-03-22,21,344.75
A002008,JPM,LOT8c082cc490,2024-07-14,40,415.67
A001219,WMT,LOTa600feb507,2023-12-21,94,194.43
A001401,PG,LOTb20be56eac,2025-05-06,20,417.45
A001804,UNH,LOTcb16681430,2024-05-26,30,399.61
A001390,EEM,LOT27897205d0,2024-09-25,4,113.69
A001220,BND,LOTfad9a71da6,2024-07-09,8,274.2
A001095,SHEL,LOT4a3b70a840,2023-11-28,4,444.05
A001252,VNQ,LOTbc2c4ff9dd,2024-06-02,15,162.12
A001936,IWM,LOTd3cf0bfd48,2024-01-12,95,369.91
A002032,JPM,LOTc562153f8b,2024-04-14,11,437.03
A001008,ABNB,LOT5cb5b48008,2025-07-19,20,82.14
A001886,LLY,LOTb5416a780c,2024-01-16,14,140.38
A001989,SHEL,LOT08dcec975b,2024-04-04,19,453.17
A001362,EFA,LOT1d4c52baef,2024-01-23,17,401.14
A001355,GLD,LOT9ea56d1090,2025-04-28,55,73.24
A001212,NFLX,LOT69e421e928,2023-11-03,29,251.69
A001659,ORCL,LOT77be77eb3d,2024-08-09,4,194.16
A001857,SPY,LOT8f00c07a10,2023-09-28,37,267.13
A001508,BAC,LOTa95e92c973,2024-07-26,24,459.76
A001702,PFE,LOT79037feab2,2024-05-31,21,461.62
A001273,JPM,LOT6434f12673,2024-07-11,41,398.11
A002049,KO,LOT67e3a99cd0,2024-02-24,20,177.36
A001642,EEM,LOT7ff9703c03,2024-02-18,24,112.72
A001445,PG,LOT4f42f69df5,2025-02-04,41,373.76
A001595,TLT,LOT395cac95c1,2024-09-18,10,588.22
A001271,EEM,LOTd4d61f74a3,2023-11-11,16,135.82
A001364,ORCL,LOT50d6829fc7,2024-02-29,36,165.63
A001660,EEM,LOT8df6d9c4b9,2025-05-11,14,181.84
A001721,UBER,LOTd805be158c,2024-05-03,44,277.23
A001854,TLT,LOT469caaad55,2024-03-09,18,381.54
A001585,ASML,LOT2e17839e86,2024-07-01,14,439.87
A001026,ABNB,LOT877fccb65a,2025-05-20,46,60.86
A001051,NFLX,LOT86ae857e76,2025-04-11,31,299.75
A001108,IWM,LOT051c032592,2025-07-11,5,255.6
A001409,BAC,LOTff8f3ee74f,2025-03-26,7,409.11
A001586,TLT,LOT52eda356df,2024-12-24,8,463.38
A001299,LLY,LOTef63d1d853,2025-07-05,43,153.1
A001604,UNH,LOT24758023da,2024-03-01,8,349.91
A001066,CSCO,LOT9b69f9f27b,2024-05-31,15,195.73
A001209,IVV,LOT2cdfa8b7dc,2023-10-16,7,503.04
A001459,SLV,LOT5e49c3202b,2023-11-14,31,109.55
A001796,JNJ,LOTe4d8d58627,2024-04-01,67,444.64
A001589,EFA,LOTf1e14f4248,2023-10-27,58,244.34
A001096,SHEL,LOT83593522d2,2024-08-12,25,356.5
A001793,AVGO,LOTadedc2ea81,2023-10-06,15,294.53
A001640,UBER,LOTc9c0066b46,2025-07-13,24,437.57
A001026,SLV,LOTbb5afbfee1,2024-12-23,19,128.14
A001415,IVV,LOT11dec4f1d9,2024-06-10,26,503.74
A001461,BP,LOT1048058402,2023-11-28,3,172.57
A001753,BND,LOT16cb7c42dd,2024-01-13,39,320.41
A001402,VNQ,LOT5a2fe847a9,2025-02-20,6,212.74
A001602,AMD,LOT985aa90eb3,2025-03-09,15,493.43
A001152,HD,LOT24aad0e53c,2025-03-13,42,379.16
A001244,NFLX,LOT614e533a8d,2025-07-27,5,319.22
A001877,BAC,LOTced4bde95d,2024-02-15,8,470.19
A001541,JPM,LOT55904ef198,2025-03-26,12,294.01
A001522,AAPL,LOTf7929e422b,2024-10-03,8,186.13
A001955,EEM,LOTec48f34769,2025-04-01,26,134.52
A001081,V,LOT060b198cac,2024-10-11,12,91.44
A001104,VNQ,LOT05fa305b4e,2023-12-06,25,188.04
A001616,VZ,LOT8c094c11b6,2024-01-29,24,61.49
A001733,META,LOT8aae5e17e6,2024-10-16,19,158.75
A001450,HD,LOTd6e5844a29,2024-03-22,72,411.46
A001139,LULU,LOTcaf095ca7b,2024-04-07,20,76.64
A001326,AVGO,LOTc4ddede425,2024-02-28,58,251.04
A001826,NVDA,LOTfa2f6e252e,2024-09-14,30,365.42
A001453,ASML,LOT718f0c8825,2025-01-31,20,528.71
A001679,DIS,LOTcb647b2277,2024-09-02,6,100.14
A001601,UNH,LOTd20c425e74,2023-12-13,7,318.0
A001972,UBER,LOT417b11053a,2023-11-12,11,338.13
A001018,BRK.B,LOT0014f023c8,2023-10-23,44,282.9
A001708,AMD,LOT4eafdfbaf0,2025-01-03,10,474.43
A001499,GOOGL,LOTf2a1239f27,2023-10-09,21,118.83
A001657,NFLX,LOTe7f080f1d6,2025-05-13,13,393.41
A001790,WMT,LOTf66f8c45f5,2024-03-02,52,273.54
A001579,MSFT,LOT5d61e1c3fe,2024-03-26,31,230.32
A001767,ORCL,LOTd6ccb39ac0,2024-04-04,26,221.17
A001912,VZ,LOT49e8aa069a,2025-07-24,1,47.21
A001607,LIN,LOT0889bf4605,2023-11-09,6,318.7
A001394,PEP,LOT4af66c4d60,2024-03-29,20,219.63
A001168,TSLA,LOT1a3118aa67,2025-03-19,10,457.58
A001015,VOO,LOT07c19d020a,2025-07-01,26,185.3
A001431,IWM,LOTe1d87bf67d,2023-12-02,36,264.38
A001436,AMAT,LOTbc3cf367a6,2023-10-06,44,479.38
A001868,LLY,LOT9d9a7dc79e,2025-05-23,36,158.89
A001421,SHOP,LOTcd184bb97d,2024-06-18,79,31.84
A001147,SLV,LOT10d0613c63,2023-10-05,21,90.97
A001314,MSFT,LOT5a3b9459c5,2024-05-24,47,171.07
A001679,GOOGL,LOT9c8be739b0,2025-06-09,118,152.19
A001150,AMZN,LOTb1d271b15b,2025-03-08,7,68.19
A001515,UBER,LOTc197ee518e,2025-06-26,96,346.65
A001466,BP,LOT17ad540d81,2024-12-16,15,169.64
A001834,NFLX,LOT323242aa1c,2024-06-02,10,376.55
A001828,CRM,LOTc2892a0e27,2024-10-18,10,142.94
A001034,NFLX,LOT7c961ed855,2023-10-18,54,316.41
A001242,SHOP,LOT6e20dabedb,2025-08-31,56,28.76
A001129,BND,LOT35120e25aa,2024-01-16,8,283.61
A001093,EFA,LOT8ac2b561bc,2025-06-24,26,305.64
A001732,SHEL,LOT9876793597,2024-04-10,18,344.93
A001217,PFE,LOTdcf98f5d7e,2023-10-05,19,586.12
A001617,SPY,LOT6b4cbb26ff,2025-06-10,43,291.8
A001576,BND,LOT765178e63d,2024-06-15,22,295.36
A001781,INTC,LOT7ca8866400,2023-10-31,21,296.77
A001063,T,LOTe1f6454de3,2025-03-30,6,223.62
A001450,JPM,LOT3d22888aa8,2024-08-02,14,393.03
A001604,VOO,LOTbb47a2df31,2025-04-12,51,181.71
A001610,TLT,LOT9c4363e8cf,2023-11-13,23,406.89
A001764,AAPL,LOTf898c58621,2024-02-18,17,155.71
A001289,BRK.B,LOT4a9cd44b16,2025-07-26,8,118.06
A001010,SQ,LOTe16794ccba,2024-01-05,7,392.25
A001807,SHOP,LOT91f405bea5,2024-02-24,51,25.81
A001174,KO,LOTb1a2a6bd0b,2025-02-03,13,249.65
A001704,UNH,LOTe628c41db7,2024-07-11,134,397.24
A002049,V,LOTa232ce5afd,2025-03-26,36,92.11
A001376,XOM,LOTd389be86c6,2023-12-15,15,234.79
A001517,PG,LOTba393da4cc,2025-05-12,33,445.56
A001371,IWM,LOT8e9b50a049,2024-02-04,26,305.41
A001111,TXN,LOT46cdbfa32e,2024-02-22,7,94.07
A001944,QQQ,LOTfeec7898a3,2024-02-22,4,360.72
A001149,PFE,LOTe4495943ab,2023-10-20,12,423.59
A001137,WMT,LOTc6213c7be5,2025-05-29,21,238.65
A001404,GLD,LOT1af31834df,2024-01-21,4,65.84
A001997,DIS,LOT7c63763268,2024-09-06,14,134.58
A001262,IWM,LOT30c0c67fe2,2023-11-05,15,264.94
A001480,TSLA,LOTafcb45aea4,2024-11-19,50,381.65
A001142,LIN,LOT09cc0dc647,2025-02-20,13,305.72
A001650,VZ,LOT2e40ca7b6f,2024-06-02,13,70.73
A001672,IVV,LOT4398278b43,2023-11-01,7,434.77
A001626,EFA,LOT3eeaac1412,2024-01-17,37,344.99
A001312,SQ,LOTfb7a62671b,2024-02-04,27,285.99
A001746,COST,LOT682a13ea85,2024-10-18,18,410.59
A001877,MA,LOT86653222b8,2025-09-02,17,510.12
A001641,JNJ,LOTf54f4b9c05,2025-01-23,12,339.4
A001893,BAC,LOT98cf3fcd5b,2024-09-03,43,505.01
A001275,TLT,LOTc04a117be7,2024-10-02,16,586.24
A001982,NKE,LOT8f5c14ec60,2024-06-07,22,278.75
A001734,VNQ,LOT7d097d348d,2024-10-29,13,185.73
A001997,UBER,LOT6563cfb512,2025-05-18,34,307.44
A001359,QQQ,LOT240dfa3bb0,2023-12-25,59,393.84
A001167,LLY,LOT8193b1a8d0,2024-11-23,13,138.27
A001286,LIN,LOT8545bb2677,2024-03-04,17,349.76
A001402,WMT,LOT20456fadb6,2023-12-05,12,212.23
A001156,GLD,LOT9ca62162d7,2025-06-21,39,77.18
A001038,TXN,LOTe1bfa429a9,2024-04-05,37,127.52
A001063,MRK,LOTc656e557ef,2024-01-20,20,17.61
A001829,VNQ,LOTf37306d902,2024-01-11,12,152.19
A001435,BP,LOT6ce38bdb04,2025-07-31,44,111.01
A001533,SHOP,LOTc9937d5393,2024-03-03,22,28.92
A001966,QQQ,LOT267ac329f2,2025-04-07,26,288.59
A001749,INTC,LOTfaa81015fc,2025-01-21,51,416.72
A001595,JPM,LOT78a455bab5,2024-05-19,8,333.92
A002026,ORCL,LOTeb1befada9,2025-06-06,14,192.7
A001812,ADBE,LOTc46bbc6dab,2024-04-10,10,180.99
A001021,IWM,LOT4795a32e14,2025-01-05,19,356.73
A001339,BND,LOTef15d09a2a,2024-03-29,12,253.06
A001287,AMD,LOT70ce0ce4b9,2025-03-27,40,419.25
A001366,SQ,LOT9b022c02e5,2024-02-05,9,256.82
A001299,SLV,LOT2745501526,2024-04-29,32,87.09
A001734,GOOGL,LOT2587f26bf3,2025-01-25,25,122.76
A001998,XOM,LOT20ff7242d8,2025-07-04,11,161.53
A001541,ADBE,LOT5dbc3519b0,2025-01-10,18,147.33
A001087,IWM,LOTd0899d2b00,2025-02-07,16,282.71
A001739,NFLX,LOTb08b483882,2024-05-14,80,270.65
A001931,ASML,LOTaa6d23059d,2025-07-21,30,473.23
A001081,QQQ,LOT0e5be777da,2024-10-10,32,327.46
A001211,EEM,LOT55c2c80a0a,2024-03-22,83,159.68
A001560,LLY,LOTbb2b720210,2024-12-11,21,206.82
A001356,NFLX,LOTf3308e3632,2023-11-07,15,362.33
A001775,ADBE,LOT42158a207a,2024-01-14,52,152.12
A001159,ABNB,LOTe9a25cab42,2024-12-23,38,62.32
A001770,BP,LOTf267633b54,2025-01-21,23,146.14
A001831,CSCO,LOTdcda1fd48b,2024-09-18,19,244.39
A001997,LULU,LOTa6478f5bec,2024-05-01,49,60.42
A001013,ORCL,LOT200144a2af,2025-04-17,9,214.69
A001900,MA,LOTf1bb5c7ba9,2025-01-14,20,431.7
A001157,ORCL,LOT7e82f0848e,2023-11-18,44,112.83
A001575,UNH,LOT4d8e425d72,2025-04-06,9,441.94
A001382,MA,LOT127f4d29c3,2024-09-01,5,436.09
A001242,IWM,LOTf1e7d04dd5,2025-01-14,3,268.09
A001849,COST,LOT4d4cc87724,2024-10-03,49,307.86
A001232,T,LOTa4e4304be4,2023-10-16,15,276.11
A001980,T,LOTfe85800979,2025-02-03,10,255.68
A001330,QQQ,LOT51b7fc0f50,2024-07-13,85,373.52
A001045,JNJ,LOT422cd25fb3,2025-07-24,23,402.4
A001261,SQ,LOTcacbbf8717,2024-01-09,22,304.65
A001329,JPM,LOT02ab7219e3,2023-12-02,8,441.42
A002049,GOOGL,LOTbab10911a9,2024-01-29,102,93.19
A001300,AMZN,LOT1d954adaad,2025-03-20,10,65.24
A001528,SHEL,LOTb04addf174,2025-03-06,9,452.4
A001830,SPY,LOTf0c66d2af7,2024-02-07,32,282.87
A001038,ASML,LOT1cd1b2cb44,2023-10-30,87,523.27
A001580,NVDA,LOT945f0ecd16,2025-01-28,13,281.91
A001919,SPY,LOT87e88d33a4,2024-05-12,29,221.82
A001986,MA,LOTcc67784c35,2025-01-25,36,402.62
A001841,SPY,LOTcba45cbb77,2025-04-13,3,307.34
A001372,IVV,LOT00720b8b1e,2023-11-01,31,506.12
A002046,WMT,LOT18a1fc79bb,2025-03-19,5,273.95
A001701,SHEL,LOT48ce891078,2024-05-30,88,344.79
A001140,XOM,LOTf017825d57,2024-08-15,27,212.22
A001789,JPM,LOT015f374965,2025-05-18,14,407.53
A001033,PG,LOTd507e172e9,2024-03-20,12,374.87
A002032,TLT,LOTe3f3abfd05,2024-07-04,98,393.42
A001306,SPY,LOT0e9edd6074,2025-05-31,26,358.63
A001363,T,LOTfb891549c3,2023-12-17,20,269.93
A001079,ASML,LOT91b7d1e89a,2024-03-11,10,433.62
A002030,BND,LOT2bee6a1378,2025-05-09,6,258.73
A001190,T,LOTfd42b5e7d2,2023-11-01,86,266.97
A001266,LIN,LOTd7d5066ec4,2023-12-29,23,333.0
A001002,LIN,LOT7dec630767,2023-10-13,13,310.55
A001883,ABNB,LOTb878788149,2024-07-03,11,78.34
A001758,AMAT,LOTab6bb12361,2025-07-24,140,547.44
A001878,XOM,LOT67edabdb2a,2024-05-01,13,199.54
A001780,CSCO,LOTd207d8a401,2024-01-12,10,297.7
A001200,CRM,LOT68be39f82f,2025-04-22,41,142.53
A001521,T,LOT2ca6dd217d,2025-01-11,50,269.49
A001171,PFE,LOT5295157732,2024-01-03,3,368.69
A001836,WMT,LOT5608544686,2025-02-25,50,302.83
A001011,EEM,LOTf96512ceb8,2025-08-30,58,160.12
A001241,ABNB,LOT04b2af8086,2025-08-30,30,62.48
A001768,QQQ,LOTb29ccee3dc,2025-02-08,28,350.13
A001646,AVGO,LOTfcd94e100b,2024-09-01,20,427.31
A001218,V,LOTaadbb117ff,2024-06-27,22,50.66
A001519,WMT,LOT94753bce13,2024-03-07,12,205.27
A001867,SQ,LOT56be777d51,2024-08-28,17,325.51
A001564,TLT,LOTec91ded2e1,2024-07-27,28,472.16
A001417,AVGO,LOT4ede1ddf23,2024-02-19,18,250.93
A001988,HD,LOTc62efa5e18,2024-08-23,47,341.7
A001990,WMT,LOTc93fcd7331,2024-10-27,17,218.07
A001705,VNQ,LOTd9331f1698,2024-07-26,6,221.28
A001282,TXN,LOT4593871609,2023-11-01,11,81.77
A001243,SLV,LOT45715440d0,2025-01-14,17,111.77
A001914,LULU,LOTb23fdefa7d,2023-09-21,49,90.95
A001331,TSLA,LOTa7642acd46,2025-01-30,16,394.97
A002041,INTC,LOTc5a6babb64,2024-09-25,6,325.19
A001106,MA,LOTcd8dbe87b0,2024-08-04,31,463.47
A001010,COST,LOT107efcea16,2025-06-05,43,416.09
A001297,T,LOT4dee1b9649,2024-01-01,67,209.92
A001891,NVDA,LOT5f350bab04,2025-07-03,14,335.26
A001538,XOM,LOT79db7dac82,2024-08-23,18,197.58
A001163,SPY,LOT03ef2197ac,2025-07-30,9,172.65
A001787,SHEL,LOT8ebe9af245,2024-07-23,70,404.99
A001586,EEM,LOT011e1bcbc9,2024-01-04,15,141.94
A001117,VNQ,LOT07cfb980b8,2025-03-11,21,166.64
A002012,AMD,LOTa0496b55ae,2025-08-27,80,444.86
A001413,TXN,LOT8963f59f3e,2023-11-04,15,119.66
A001585,PG,LOT67bf4e6da5,2025-08-03,34,315.25
A002045,ABNB,LOTb06eaec869,2023-09-22,30,86.02
A001474,IVV,LOT55fa6eeb2e,2025-03-17,63,368.53
A001073,ADBE,LOT787ddbcba2,2025-01-05,19,138.82
A001000,MA,LOT81f2f7e1b4,2025-06-10,39,443.8
A001565,VNQ,LOT6399b19867,2024-07-24,52,184.41
A001723,IWM,LOTae230d6fc2,2024-07-29,9,295.27
A001830,PYPL,LOT6fc8cf8be0,2025-02-13,11,324.44
A001031,SLV,LOT0dd817192a,2025-06-28,13,114.4
A001184,UBER,LOTe2b19e9c95,2024-11-19,9,353.76
A001712,CSCO,LOT35cef9dc15,2024-11-27,6,158.43
A001463,SPY,LOTe82ef373c6,2025-02-19,83,250.41
A001931,SHEL,LOTf91448268b,2024-07-20,17,381.85
A001009,WMT,LOTfe54a4930a,2025-03-11,30,233.87
A001833,ORCL,LOT230e7362a0,2025-05-20,40,185.91
A001148,ORCL,LOT6fd160a7aa,2024-11-09,19,205.45
A001696,BRK.B,LOT7a9280704e,2024-03-30,14,216.95
A001527,ASML,LOTfe328849a5,2024-03-05,16,601.49
A001512,EFA,LOTd8aeafcf9e,2024-06-10,26,360.49
A001772,SQ,LOTf710efe758,2024-04-29,3,327.56
A001498,BND,LOT6100a73d9c,2024-09-24,35,290.28
A001939,TLT,LOTb3a146c875,2024-05-23,17,535.14
A001056,T,LOTc27ae9c696,2025-05-10,28,169.51
A001528,META,LOT82e6807ede,2024-08-11,49,144.06
A001451,TLT,LOTddb54b8a5a,2025-01-14,24,441.94
A001646,AVGO,LOTab78ad051e,2024-09-10,35,408.76
A001019,EFA,LOT84b733fc95,2024-12-11,5,320.25
A001508,PFE,LOTd32ca53285,2025-06-03,62,488.88
A001817,TLT,LOT2f45c2bd45,2024-09-21,15,464.29
A001155,UBER,LOT83d98df824,2025-03-08,9,304.04
A001975,PEP,LOT4f97d1d0cc,2024-09-09,23,279.73
A001447,LIN,LOTa2c38cf5b6,2024-01-28,15,356.69
A001551,HD,LOT637437794a,2023-10-08,11,328.22
A001389,VZ,LOT2dff401a49,2025-02-14,26,72.55
A001480,SLV,LOT47f089e8a4,2025-01-02,51,130.77
A001543,UNH,LOTca86ed0034,2025-01-15,13,332.02
A001415,LLY,LOTb6a6807d44,2024-12-25,20,159.51
A001729,V,LOT219bb6db32,2025-05-20,14,91.81
A001245,BP,LOT8eb6e9b8f9,2025-06-18,33,191.37
A002008,IVV,LOT6b8a528985,2025-08-31,30,462.08
A001086,TXN,LOT1ba05aef8c,2024-05-01,10,126.86
A001760,IVV,LOTbdf05c3952,2024-10-19,37,423.15
A002008,LIN,LOTba6a464072,2024-01-27,39,361.0
A001562,VZ,LOT0516eee313,2025-03-03,49,54.46
A002046,BAC,LOTcc915dc815,2024-07-26,17,355.38
A001454,BND,LOT59c7dce8f8,2024-01-25,13,318.93
A001262,AMZN,LOT265c15b388,2024-03-17,169,70.5
A001866,T,LOTaec406cc88,2024-03-02,13,233.67
A001066,ORCL,LOT6bbcc46d93,2024-09-16,19,169.56
A001806,AMAT,LOTb5bce9aa9f,2023-10-05,37,384.7
A001357,NKE,LOTa1548cfded,2025-05-06,20,314.32
A001942,PEP,LOTa67d20079e,2023-10-02,46,293.39
A001017,AAPL,LOT45874a9ff5,2023-10-17,18,155.21
A001431,NFLX,LOT3a7997f601,2024-01-21,25,277.86
A001206,PEP,LOTe8246da24f,2024-09-01,13,217.44
A001531,HD,LOTf33c86a7d8,2024-02-23,53,379.95
A001538,JNJ,LOT01f9882a92,2024-12-05,30,329.42
A001965,IVV,LOT2949a4c69d,2024-09-20,82,481.93
A001749,HD,LOTff91533d62,2024-04-14,9,341.69
A001868,UNH,LOTc87d550285,2024-07-04,9,354.9
A001762,ADBE,LOT68c8f5fc86,2024-07-23,60,173.64
A001572,AMD,LOTb13a602f82,2025-03-06,22,499.17
A001268,SQ,LOT0f0c379877,2023-10-05,18,212.53
A001468,MRK,LOT2a519b87fd,2025-05-27,36,25.19
A001552,COST,LOTfd1cac6a84,2025-01-08,23,382.99
A001885,TXN,LOTd67491b7c4,2024-08-12,83,99.71
A001401,V,LOT66ae26ad09,2025-04-06,10,89.53
A001968,COST,LOT2cc3c733a4,2025-08-28,35,459.04
A001361,AVGO,LOTa7a9a3f0ad,2024-04-13,31,456.9
A001275,LIN,LOTa3f9f67239,2023-12-01,25,426.8
A001646,LULU,LOT2f489f8ad6,2024-04-26,30,91.88
A001614,WMT,LOTf07069738f,2024-02-09,14,276.01
A001097,INTC,LOT422710bcd7,2025-05-28,34,386.27
A001334,AMZN,LOTddf5e9a2ad,2025-01-29,14,55.98
A001520,T,LOTf9514a648a,2023-12-02,78,261.38
A001197,AMD,LOTa2eb769b26,2024-09-29,65,631.67
A001532,ADBE,LOT81b4e6f8d7,2024-09-03,90,155.95
A001527,CSCO,LOT238b3830cf,2025-08-17,205,247.34
A001843,BRK.B,LOT4006394e35,2024-09-12,7,227.24
A001407,SQ,LOT4874c982d8,2024-01-26,22,331.36
A001357,VNQ,LOT4af68db71d,2024-11-19,25,186.96
A001727,PEP,LOTdad1715e82,2023-10-18,11,235.56
A002045,VZ,LOT8c45f1f15d,2024-06-06,14,58.24
A001160,NFLX,LOTa1b540e409,2023-12-18,17,294.87
A001586,NKE,LOT8ddf78a2ad,2023-11-30,37,265.66
A001296,AMAT,LOT0a8fa8e27d,2025-03-19,28,453.29
A001690,AVGO,LOT4344f9b71e,2023-11-30,32,386.22
A001828,TXN,LOTa78fe35a11,2025-06-25,14,123.65
A001162,MA,LOT42530c9a1d,2024-09-20,38,238.56
A001467,PEP,LOTbe03a3532c,2024-10-17,3,277.42
A001596,EEM,LOTb44a3d2bfe,2024-12-07,7,129.42
A001809,BAC,LOT35ba24a962,2024-06-08,17,484.91
A001743,SLV,LOT68cbf2d47d,2024-01-14,13,60.29
A001922,AVGO,LOTd822622e7a,2025-03-19,22,492.47
A001376,TXN,LOT3be219886c,2025-08-14,6,133.91
A001256,GLD,LOTf9d857ddc4,2025-01-09,16,78.9
A001515,SLV,LOTc2675b1e0a,2023-09-20,33,102.1
A001163,UNH,LOTf650b8f598,2025-03-20,33,460.51
A001813,TSLA,LOT9cb2f705df,2025-06-01,6,453.6
A001130,SHEL,LOT04b96503b7,2024-05-10,45,383.21
A001110,MSFT,LOT73b3e18f0e,2024-07-27,7,267.11
A001170,TSLA,LOT6863a0ed3e,2024-12-12,4,425.19
A001318,NVDA,LOT5d963299b9,2023-11-06,18,447.64
A001798,KO,LOTd75d3798d2,2025-01-15,3,180.86
A001506,SLV,LOT9ce7dcaacd,2024-11-20,12,100.46
A001907,VOO,LOT911952f730,2025-04-30,70,146.64
A001268,ABNB,LOTd0da06124a,2025-03-16,7,59.95
A001058,GOOGL,LOT501f640f61,2023-10-28,22,136.6
A001730,AMAT,LOTc51eb6d396,2024-10-08,16,445.89
A001975,NKE,LOTbcea3fae90,2024-03-02,62,173.72
A001557,UBER,LOT655236b463,2024-06-08,52,274.46
A001276,EFA,LOT050f22bb50,2024-03-03,47,400.34
A001362,PYPL,LOTaf04b6c8eb,2024-01-04,33,381.46
A001935,VOO,LOTd4f82d950c,2023-11-25,14,176.56
A001890,ABNB,LOTf0722aac14,2023-11-21,49,69.32
A001634,BP,LOT4fb68f274f,2024-09-16,13,161.04
A001986,SHOP,LOT87a1fc44fc,2025-01-17,16,28.88
A001183,AMD,LOTe96acf837c,2024-10-26,75,424.24
A001749,AVGO,LOTa20cbc97b2,2024-12-14,55,441.4
A001318,KO,LOTd336cf8b85,2025-08-27,6,161.88
